0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0031316107277907317	0.0031378738001801862	0.0031566365746256288	0.003187919692563992	0.0032317893863080603	0.0032883550316843376	0.003357764691851716	0.0034401968225842012	0.0035358451739888235	0.0036448924411055105	0.0037674665748602346	0.0039035723370275366	0.004052990491732004	0.0042151390956853396	0.004388896843864977	0.004572398039695693	0.004762822027270246	0.004956214619321037	0.005147391024738853	0.005329973612930317	0.005496608509042027	0.005639380078947946	0.005750404094488464	0.005822536459454796	0.005850096603290309
0.006682570630342839	0.006689672401081817	0.006710922845276357	0.006746271107162585	0.006795669060906477	0.006859068763263901	0.00693641760252552	0.007027649337012662	0.007132668094915737	0.007251320949597438	0.007383353084651296	0.007528338298251056	0.0076855774943363365	0.007853959992701564	0.00803178811626513	0.008216575253426832	0.008404840949211907	0.008591941275198625	0.008771984561251377	0.008937886094023325	0.009081605552223895	0.009194585383981761	0.009268369391865566	0.009295336306129491	0.009269445024889298
0.009782893251878927	0.009789093748055873	0.009807640761470041	0.0098384704213824	0.009881508584668422	0.009936668816830495	0.01000384819107088	0.010082919099045172	0.010173714146675429	0.010275999751786382	0.010389432461280303	0.010513490741178284	0.01064737489059278	0.010789869913993852	0.010939171809775017	0.01109268746841197	0.011246831722782699	0.011396859780605399	0.011536785090779232	0.011659436204481555	0.011756696343566759	0.011819943812137896	0.011840672438906026	0.011811226750205595	0.011725548476401643
0.012310687655538874	0.012315743095280067	0.012330863273915126	0.012355991045875776	0.012391057478846054	0.012435979974756617	0.012490658251118718	0.01255496637327262	0.01262873790755398	0.012711739808437907	0.012803629053342827	0.012903884774054226	0.013011708531125767	0.013125887560569103	0.013244621445444124	0.013365322399916344	0.013484412702317218	0.013597157500874264	0.013697583037429715	0.013778533843475193	0.013831912614620209	0.01384912089323573	0.013821679741287401	0.013741965098406656	0.013603954424143121
0.014328311248847272	0.014332346346967763	0.014344414289728526	0.014364467961737478	0.014392449694753565	0.01442828939115713	0.014471900516773386	0.014523172152740519	0.014581954175427094	0.01464803117636	0.014721079134663874	0.014800597589725595	0.014885809959147593	0.014975526829979022	0.0150679726745049	0.0151605861768386	0.01524981770556262	0.015330962154844228	0.015398077198175637	0.015444040507988093	0.015460789646289847	0.015439762755229788	0.01537251922890606	0.015251475060930083	0.015070649466318909
0.015927309237139177	0.015930507084049635	0.015940070806774755	0.01595596247352604	0.015978135221254148	0.01600653135117515	0.0160410782940412	0.016081680634729357	0.016128205265007415	0.01618045527626903	0.016238126604551623	0.01630074017534995	0.01636754219307994	0.016437367402969548	0.016508465776446164	0.01657830280606175	0.01664335694500755	0.01669895241346711	0.016739177415798508	0.01675694132165874	0.016744214516109482	0.016692469047522696	0.01659329925455173	0.01643915706665539	0.016224098576756062
0.017191418173613818	0.01719394624242064	0.01720150674118637	0.017214069332730116	0.017231596204347832	0.017254040133278734	0.017281340420446604	0.017313414882115987	0.017350144968383403	0.01739134962035281	0.017436741878362364	0.017485860988826287	0.017537972654595765	0.017591932256664035	0.017646011498333673	0.017697698657936644	0.017743495985209908	0.017778752463628526	0.017797581982743303	0.01779292047369543	0.017756765713010592	0.017680617923558305	0.017556100354013678	0.01737569453138483	0.01713348678526701
0.018189908346403813	0.018191905177683265	0.0181978768330611	0.018207799066449665	0.018221641353964327	0.01823936493348281	0.018260918710839437	0.018286231222389017	0.018315195722955917	0.0183476440111131	0.01838330300425401	0.01842172681111678	0.01846219694676022	0.018503585517912084	0.01854418182990247	0.018581492601367253	0.018612039321918118	0.018631190975174187	0.0186330821712944	0.018610670242274436	0.01855597500520067	0.018460519322436027	0.018315949640162428	0.018114771199929176	0.017851094521952826
0.018978349441128056	0.018979926174251375	0.01898464139198342	0.01899247568370782	0.01900340432011657	0.019017395271714633	0.019034405092532555	0.01905437085886823	0.01907719523216139	0.01910272025803493	0.019130683914055896	0.019160652153966312	0.01919191909347419	0.01922337016561579	0.019253308696992398	0.01927925609115604	0.019297749154429354	0.019304172786642027	0.019292678081008825	0.019256239386497332	0.01918689403796015	0.019076182883086656	0.018915770787677026	0.018698181813963252	0.018417545670795715
0.019600860524905128	0.019602105398006553	0.01960582808416538	0.019612012997812515	0.019620639995684426	0.01963168237853732	0.019645102756905928	0.01966084497079961	0.01967881913251229	0.019698875404654568	0.01972076052603604	0.019744049833223677	0.01976804742294252	0.019791649283405766	0.019813169845952903	0.01983014214334541	0.019839115110079134	0.01983548624726866	0.01981341969640027	0.019765903275371446	0.019684988182159847	0.019562229495243024	0.0193893066523355	0.019158758602229858	0.0188647302286195
0.020092342910773924	0.020093325726479535	0.020096264648226045	0.020101147112408017	0.02010795659959544	0.02011667062294481	0.020127256579726076	0.020139663655915425	0.020153807853089074	0.020169545749786067	0.020186631010028572	0.02020464638688645	0.02022290386631351	0.020240307779403666	0.020255181334506413	0.020265066755611568	0.02026652256242186	0.020254956214727397	0.02022454216543602	0.02016827887573371	0.020078228497772632	0.01994595735406105	0.019763156395173086	0.019522376330614193	0.019217774031767453
0.020480370654914506	0.020481146561336656	0.02048346665644804	0.02048732076306884	0.02049269522366936	0.02049957087826512	0.020507918904691648	0.02051769271125447	0.020528812951035962	0.020541141270074562	0.02055443680215279	0.020568288158129337	0.020582013555091212	0.020594523913522754	0.020604149373979357	0.020608439419723675	0.020603960140790377	0.02058612686213996	0.020549122180301433	0.020485952962022498	0.020388690010368315	0.020248908527485152	0.020058308555687507	0.019809450091743775	0.019496499473322992
0.020786718932824775	0.020787331480314468	0.020789162999714336	0.020792205198090465	0.020796446677629983	0.02080187090523004	0.020808452043884526	0.020816146835899933	0.02082487960725893	0.020834516005384586	0.020844819483079764	0.020855383276615257	0.020865530523281103	0.02087417734663639	0.020879659360983602	0.020879531781563338	0.020870366675972786	0.02084758557950554	0.02080537751884847	0.020736755997689794	0.02063379864971361	0.020488087688230565	0.020291330334135382	0.020036093917097226	0.019716552248975148
0.021028580765135016	0.02102906433973351	0.021030510125587414	0.021032911317419353	0.021036258301530514	0.02104053661883095	0.021045722789207875	0.02105177618729182	0.021058624038968316	0.021066135150917664	0.02107407638598739	0.021082044632401167	0.02108936691214916	0.021094963456825332	0.021097174202468188	0.021093558889930607	0.021080694306311897	0.021054006890178677	0.02100769074503896	0.02093476461465137	0.020827311525671938	0.020676919226914472	0.02047530060694054	0.0202150287849096	0.019890283473704806
0.021219530456072323	0.02121991220638807	0.02122105345505681	0.021222948571317343	0.021225589350046568	0.0212289629696114	0.021233047810695693	0.02123780532618444	0.021243165031475907	0.021248998227527724	0.021255074469465157	0.021260993528779356	0.021266085494484457	0.021269273841523155	0.021268901918001053	0.021262533037799142	0.02124674771412093	0.021216976256723835	0.021167416777321757	0.02109109215676278	0.02098008967950592	0.020826001464693603	0.020620544875556025	0.020356297602097194	0.02002744401609677
0.02137028502494702	0.02137058638501864	0.021371487201661626	0.021372982771397583	0.021375066001177796	0.021377725362146775	0.021380940704094135	0.0213846751206949	0.021388859934926972	0.021393368416990296	0.02139797224757469	0.021402273474522993	0.021405604608277375	0.021406891684417367	0.021404480744888807	0.021395937924491706	0.021377846678202066	0.021345640372095402	0.021293520282376695	0.02121451255613812	0.02110070783938537	0.02094370170164567	0.020735215038909467	0.020467829149870824	0.020135732084515235
0.021489305580045158	0.02148954347208923	0.021490254467858037	0.02149143459596288	0.021493077641338006	0.02149517309577634	0.021497701968927283	0.021500628649870592	0.021503885888669506	0.021507348510242174	0.021510789873413153	0.021513813823206548	0.02151575478178362	0.02151554080634836	0.021511520065635108	0.021501260921560995	0.02148134915163285	0.02144722053489059	0.021393078845905977	0.021311952810471716	0.02119593572853515	0.02103662589370254	0.020825746991078423	0.02055588316841719	0.020221225379646973
0.02158327216583978	0.021583459949945243	0.02158402108234076	0.021584952169621845	0.021586247689889673	0.021587897940738447	0.021589884847526185	0.021592173822053955	0.02159469874106811	0.02159733565693599	0.02159985925336865	0.021601874794263873	0.02160271821108412	0.021601319157104792	0.02159602748015855	0.0215844133004702	0.021563064229183256	0.021527417950371514	0.02147168021106566	0.0213888817729407	0.021271118031228997	0.02110998943019514	0.020897221856947066	0.020625401708569923	0.020288722231652054
